GeneID	Symbol	Description	log2(fold change)	-log10(Pvalue)
51341	ZBTB7A	zinc finger and BTB domain containing 7A	0.738	2.872
10148	EBI3	Epstein-Barr virus induced 3	-3.478	2.949
56961	SHD	Src homology 2 domain containing transforming protein D	-6.75	2.799
79187	FSD1	fibronectin type III and SPRY domain containing 1	-6.11	2.21
55620	STAP2	signal transducing adaptor family member 2	3.421	3.022
116844	LRG1	leucine rich alpha-2-glycoprotein 1	-3.778	4.001
10501	SEMA6B	semaphorin 6B	-3.721	17.581
56005	MYDGF	myeloid derived growth factor	-1.174	2.609
55527	FEM1A	fem-1 homolog A	1.101	1.969
29128	UHRF1	ubiquitin like with PHD and ring finger domains 1	-2.773	5.55
105372252	LOC105372252	uncharacterized LOC105372252	-4.442	2.881
257000	TINCR	TINCR ubiquitin domain containing	5.944	7.219
163154	PRR22	proline rich 22	1.353	1.661
4902	NRTN	neurturin	4.801	4.4
125981	ACER1	alkaline ceramidase 1	8.523	20.625
79085	SLC25A23	solute carrier family 25 member 23	1.709	1.504
92359	CRB3	crumbs cell polarity complex component 3	2.748	2.526
10382	TUBB4A	tubulin beta 4A class IVa	1.254	1.67
8740	TNFSF14	TNF superfamily member 14	-3.3	5.789
10045	SH2D3A	SH2 domain containing 3A	1.703	1.643
7409	VAV1	vav guanine nucleotide exchange factor 1	-3.565	8.789
2015	ADGRE1	adhesion G protein-coupled receptor E1	-7.617	7.373
10908	PNPLA6	patatin like phospholipase domain containing 6	-1.454	2.865
57662	CAMSAP3	calmodulin regulated spectrin associated protein family member 3	5.305	4.802
56949	XAB2	XPA binding protein 2	0.556	1.704
126006	PCP2	Purkinje cell protein 2	2.176	1.759
6813	STXBP2	syntaxin binding protein 2	-1.387	1.375
56729	RETN	resistin	-6.807	3.887
199675	MCEMP1	mast cell expressed membrane protein 1	-6.331	8.121
339390	CLEC4G	C-type lectin domain family 4 member G	-6.947	9.548
30835	CD209	CD209 molecule	-4.216	8.046
10332	CLEC4M	C-type lectin domain family 4 member M	-6.628	2.501
79603	CERS4	ceramide synthase 4	2.452	3.96
51129	ANGPTL4	angiopoietin like 4	-3.023	2.697
84106	PRAM1	PML-RARA regulated adaptor molecule 1	-2.147	2.659
4542	MYO1F	myosin IF	-3.873	9.138
93145	OLFM2	olfactomedin 2	2.837	2.115
55337	SHFL	shiftless antiviral inhibitor of ribosomal frameshifting	-0.918	3.735
1786	DNMT1	DNA methyltransferase 1	-0.886	3.203
9294	S1PR2	sphingosine-1-phosphate receptor 2	-1.54	3.903
3383	ICAM1	intercellular adhesion molecule 1	-3.373	6.435
7087	ICAM5	intercellular adhesion molecule 5	-3.336	1.582
125950	RAVER1	ribonucleoprotein, PTB binding 1	-0.842	1.642
3385	ICAM3	intercellular adhesion molecule 3	-2.44	9.3
7297	TYK2	tyrosine kinase 2	-0.662	3.979
5141	PDE4A	phosphodiesterase 4A	-1.351	1.893
53637	S1PR5	sphingosine-1-phosphate receptor 5	4.133	6.38
84971	ATG4D	autophagy related 4D cysteine peptidase	1.279	4.346
11018	TMED1	transmembrane p24 trafficking protein 1	-0.76	2.413
255809	C19orf38	chromosome 19 open reading frame 38	-4.567	7.256
147841	SPC24	SPC24 component of NDC80 kinetochore complex	-2.87	1.877
9545	RAB3D	RAB3D, member RAS oncogene family	2.15	5.877
2057	EPOR	erythropoietin receptor	-1.314	2.177
126070	ZNF440	zinc finger protein 440	1.846	5.147
51710	ZNF44	zinc finger protein 44	0.714	2.929
4125	MAN2B1	mannosidase alpha class 2B member 1	-1.265	2.474
30000	TNPO2	transportin 2	0.645	2.078
54831	BEST2	bestrophin 2	5.958	8.616
29911	HOOK2	hook microtubule tethering protein 2	1.517	3.825
256126	SYCE2	synaptonemal complex central element protein 2	1.03	1.408
811	CALR	calreticulin	-1.85	5.365
4784	NFIX	nuclear factor I X	2.265	3.68
4066	LYL1	LYL1 basic helix-loop-helix family member	1.001	2.464
79173	BRME1	break repair meiotic recombinase recruitment factor 1	1.896	1.963
9466	IL27RA	interleukin 27 receptor subunit alpha	-1.518	1.805
113230	MISP3	MISP family member 3	3.117	3.864
5566	PRKACA	protein kinase cAMP-activated catalytic subunit alpha	-0.722	1.514
55723	ASF1B	anti-silencing function 1B histone chaperone	-2.229	3.601
976	ADGRE5	adhesion G protein-coupled receptor E5	-2.321	4.764
10212	DDX39A	DExD-box helicase 39A	-1.007	2.766
5585	PKN1	protein kinase N1	-1.484	2.888
10755	GIPC1	GIPC PDZ domain containing family member 1	1.383	1.536
9524	TECR	trans-2,3-enoyl-CoA reductase	1.774	6.757
388512	CLEC17A	C-type lectin domain containing 17A	-6.026	6.98
84658	ADGRE3	adhesion G protein-coupled receptor E3	-5.338	4.053
106635534	SNORA104	small nucleolar RNA, H/ACA box 104	-1.572	8.671
84449	ZNF333	zinc finger protein 333	-0.855	2.28
30817	ADGRE2	adhesion G protein-coupled receptor E2	-3.992	8.811
23581	CASP14	caspase 14	9.786	15.503
79852	EPHX3	epoxide hydrolase 3	4.749	4.295
64926	RASAL3	RAS protein activator like 3	-2.136	5.379
126410	CYP4F22	cytochrome P450 family 4 subfamily F member 22	6.596	10.647
66002	CYP4F12	cytochrome P450 family 4 subfamily F member 12	5.528	12.449
388514	CYP4F24P	cytochrome P450 family 4 subfamily F member 24, pseudogene	3.136	1.828
8529	CYP4F2	cytochrome P450 family 4 subfamily F member 2	3.367	1.801
7171	TPM4	tropomyosin 4	-1.43	6.285
84941	HSH2D	hematopoietic SH2 domain containing	-3.818	10.833
8907	AP1M1	adaptor related protein complex 1 subunit mu 1	-0.742	2.024
4650	MYO9B	myosin IXB	-1.639	4.539
57719	ANO8	anoctamin 8	1.421	8.463
84705	GTPBP3	GTP binding protein 3, mitochondrial	0.766	1.385
684	BST2	bone marrow stromal cell antigen 2	-2.23	2.359
105221694	BISPR	BST2 interferon stimulated positive regulator	-2.348	1.457
100130519	TMEM221	transmembrane protein 221	1.979	1.36
199786	NIBAN3	niban apoptosis regulator 3	-3.604	2.048
79709	COLGALT1	collagen beta(1-O)galactosyltransferase 1	-1.806	11.236
55201	MAP1S	microtubule associated protein 1S	-1.826	6.05
3640	INSL3	insulin like 3	-4.198	1.406
3718	JAK3	Janus kinase 3	-4.723	100.849
5296	PIK3R2	phosphoinositide-3-kinase regulatory subunit 2	0.86	2.04
10437	IFI30	IFI30 lysosomal thiol reductase	-3.917	12.258
80726	IQCN	IQ motif containing N	1.533	1.901
54858	PGPEP1	pyroglutamyl-peptidase I	-1.479	1.666
126364	LRRC25	leucine rich repeat containing 25	-4.117	8.177
170463	SSBP4	single stranded DNA binding protein 4	-1.021	4.41
8178	ELL	elongation factor for RNA polymerase II	-0.907	1.545
79036	KXD1	KxDL motif containing 1	-0.688	1.794
9454	HOMER3	homer scaffold protein 3	-0.945	2.827
10147	SUGP2	SURP and G-patch domain containing 2	-0.649	1.621
729991	BORCS8	BLOC-1 related complex subunit 8	-1.064	1.649
53345	TM6SF2	transmembrane 6 superfamily member 2	-3.884	1.432
51291	GMIP	GEM interacting protein	-2.189	4.897
57130	ATP13A1	ATPase 13A1	-0.705	2.433
94039	ZNF101	zinc finger protein 101	-0.778	3.647
80264	ZNF430	zinc finger protein 430	0.996	2.048
170959	ZNF431	zinc finger protein 431	1.408	1.675
641367	CCNYL6	cyclin Y like 6 (pseudogene)	-1.779	2.326
100129543	ZNF730	zinc finger protein 730	-2.178	3.681
7644	ZNF91	zinc finger protein 91	1.048	1.342
171392	ZNF675	zinc finger protein 675	1.169	1.407
898	CCNE1	cyclin E1	-1.361	1.351
8725	URI1	URI1 prefoldin like chaperone	0.792	1.332
57616	TSHZ3	teashirt zinc finger homeobox 3	-2.573	8.13
85415	RHPN2	rhophilin Rho GTPase binding protein 2	-1.971	1.693
1050	CEBPA	CCAAT enhancer binding protein alpha	2.653	4.575
1054	CEBPG	CCAAT enhancer binding protein gamma	1.286	3.758
79047	KCTD15	potassium channel tetramerization domain containing 15	1.808	1.85
57655	GRAMD1A	GRAM domain containing 1A	-2.644	18.94
6324	SCN1B	sodium voltage-gated channel beta subunit 1	-2.108	5.549
3249	HPN	hepsin	-2.917	2.107
53827	FXYD5	FXYD domain containing ion transport regulator 5	-1.895	10.709
51599	LSR	lipolysis stimulated lipoprotein receptor	1.759	1.622
933	CD22	CD22 molecule	-5.499	5.529
2865	FFAR3	free fatty acid receptor 3	-5.421	4.025
2866	GPR42	G protein-coupled receptor 42	-6.046	3.692
2867	FFAR2	free fatty acid receptor 2	-6.004	7.447
388533	KRTDAP	keratinocyte differentiation associated protein	8.02	12.983
93099	DMKN	dermokine	6.337	42.45
374897	SBSN	suprabasin	6.043	4.889
11045	UPK1A	uroplakin 1A	6.501	4.993
27033	ZBTB32	zinc finger and BTB domain containing 32	-5.071	1.857
79713	IGFLR1	IGF like family receptor 1	-1.729	5.768
55851	PSENEN	presenilin enhancer, gamma-secretase subunit	-0.791	1.533
126393	HSPB6	heat shock protein family B (small) member 6	-2.192	2.141
84807	NFKBID	NFKB inhibitor delta	-2.104	1.801
10870	HCST	hematopoietic cell signal transducer	-3.057	7.234
7305	TYROBP	transmembrane immune signaling adaptor TYROBP	-3.953	9.291
826	CAPNS1	calpain small subunit 1	-1.333	3.473
284406	ZFP82	ZFP82 zinc finger protein	-1.135	1.623
84911	ZNF382	zinc finger protein 382	-1.096	1.335
25850	ZNF345	zinc finger protein 345	1.206	1.768
100507433	ZNF571-AS1	ZNF571 antisense RNA 1	2.784	3.32
51276	ZNF571	zinc finger protein 571	1.215	2.102
10653	SPINT2	serine peptidase inhibitor, Kunitz type 2	1.552	4.3
64073	C19orf33	chromosome 19 open reading frame 33	2.849	1.441
9424	KCNK6	potassium two pore domain channel subfamily K member 6	0.678	1.484
57828	CATSPERG	cation channel sperm associated auxiliary subunit gamma	2.161	2.358
147965	FAM98C	family with sequence similarity 98 member C	0.946	1.425
115727	RASGRP4	RAS guanyl releasing protein 4	-3.143	5.123
11184	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1	-1.6	1.677
3963	LGALS7	galectin 7	6.168	6.297
653499	LGALS7B	galectin 7B	6.326	6.264
126433	FBXO27	F-box protein 27	3.79	3.89
390928	ACP7	acid phosphatase 7, tartrate resistant (putative)	4.331	3.136
342897	NCCRP1	NCCRP1, F-box associated domain containing	5.465	5.869
9535	GMFG	glia maturation factor gamma	-3.432	9.667
64857	PLEKHG2	pleckstrin homology and RhoGEF domain containing G2	-2.418	12.449
1178	CLC	Charcot-Leyden crystal galectin	-7.621	4.875
9149	DYRK1B	dual specificity tyrosine phosphorylation regulated kinase 1B	1.215	6.526
8857	FCGBP	Fc gamma binding protein	2.95	1.673
92799	SHKBP1	SH3KBP1 binding protein 1	-1.872	2.966
8425	LTBP4	latent transforming growth factor beta binding protein 4	2.037	4.39
284325	ACTMAP	actin maturation protease	-1.164	1.904
100529262	MIA-RAB4B	MIA-RAB4B readthrough (NMD candidate)	-0.737	1.559
100529264	RAB4B-EGLN2	RAB4B-EGLN2 readthrough (NMD candidate)	-1.13	6.632
53916	RAB4B	RAB4B, member RAS oncogene family	-0.854	2.074
112398	EGLN2	egl-9 family hypoxia inducible factor 2	-1.168	5.384
7040	TGFB1	transforming growth factor beta 1	-1.613	9.541
80776	B9D2	B9 domain containing 2	-2.075	1.587
101927931	LINC01480	long intergenic non-protein coding RNA 1480	-6.316	2.784
90273	CEACAM21	CEA cell adhesion molecule 21	-2.375	3.36
1089	CEACAM4	CEA cell adhesion molecule 4	-5.967	9.331
1084	CEACAM3	CEA cell adhesion molecule 3	-6.549	6.953
6223	RPS19	ribosomal protein S19	0.769	1.302
973	CD79A	CD79a molecule	-4.524	5.178
9138	ARHGEF1	Rho guanine nucleotide exchange factor 1	-1.162	10.753
64763	ZNF574	zinc finger protein 574	0.866	4.219
5452	POU2F2	POU class 2 homeobox 2	-2.909	13.541
1954	MEGF8	multiple EGF like domains 8	-0.584	1.345
84518	CNFN	cornifelin	3.856	1.769
634	CEACAM1	CEA cell adhesion molecule 1	-4.924	12.094
5672	PSG4	pregnancy specific beta-1-glycoprotein 4	3.912	1.493
57126	CD177	CD177 molecule	-9.853	11.171
27076	LYPD3	LY6/PLAUR domain containing 3	3.544	2.538
653583	PHLDB3	pleckstrin homology like domain family B member 3	1.445	2.173
23474	ETHE1	ETHE1 persulfide dioxygenase	-1.475	7.062
126299	ZNF428	zinc finger protein 428	-0.781	1.376
199731	CADM4	cell adhesion molecule 4	1.763	2.978
5329	PLAUR	plasminogen activator, urokinase receptor	-5.18	10.114
3783	KCNN4	potassium calcium-activated channel subfamily N member 4	-2.434	2.541
284348	LYPD5	LY6/PLAUR domain containing 5	3.968	3.493
9310	ZNF235	zinc finger protein 235	0.897	1.412
5817	PVR	PVR cell adhesion molecule	-1.171	2.796
602	BCL3	BCL3 transcription coactivator	-2.241	10.491
23624	CBLC	Cbl proto-oncogene C	2.964	1.623
5819	NECTIN2	nectin cell adhesion molecule 2	-1.164	4.452
5971	RELB	RELB proto-oncogene, NF-kB subunit	-1.563	4.492
284353	NKPD1	NTPase KAP family P-loop domain containing 1	6.624	22.678
105372420	LOC105372420	uncharacterized LOC105372420	6.177	6.508
57787	MARK4	microtubule affinity regulating kinase 4	0.813	3.582
147700	KLC3	kinesin light chain 3	4.017	5.368
10848	PPP1R13L	protein phosphatase 1 regulatory subunit 13 like	3.394	8.199
7408	VASP	vasodilator stimulated phosphoprotein	-1.872	3.941
2828	GPR4	G protein-coupled receptor 4	-3.513	2.196
24139	EML2	EMAP like 2	0.977	3.147
444882	IGFL4	IGF like family member 4	4.816	3.456
147920	IGFL2	IGF like family member 2	5.674	9.038
388555	IGFL3	IGF like family member 3	6.203	11.173
105376901	LOC105376901		8.507	17.363
105372424	LOC105372424	uncharacterized LOC105372424	6.764	6.882
645553	IGFL2-AS1	IGFL2 antisense RNA 1	3.997	2.497
93429	LOC93429	uncharacterized LOC93429	4.333	3.464
808	CALM3	calmodulin 3	-1.272	2.675
5739	PTGIR	prostaglandin I2 receptor	-1.441	5.425
79147	FKRP	fukutin related protein	-1.36	2.889
6510	SLC1A5	solute carrier family 1 member 5	-1.587	4.236
1175	AP2S1	adaptor related protein complex 2 subunit sigma 1	-1.055	2.205
4861	NPAS1	neuronal PAS domain protein 1	5.397	12.58
728	C5AR1	complement C5a receptor 1	-6.288	10.343
27202	C5AR2	complement C5a receptor 2	-2.933	3.423
9704	DHX34	DExH-box helicase 34	-0.994	1.6
56917	MEIS3	Meis homeobox 3	-2.61	3.034
29997	NOP53	NOP53 ribosome biogenesis factor	1.579	5.626
6415	SELENOW	selenoprotein W	0.731	1.894
22900	CARD8	caspase recruitment domain family member 8	-1.798	6.222
100505812	CARD8-AS1	CARD8 antisense RNA 1	-2.551	18.132
2014	EMP3	epithelial membrane protein 3	-1.705	4.077
10945	KDELR1	KDEL endoplasmic reticulum protein retention receptor 1	-0.62	1.492
2906	GRIN2D	glutamate ionotropic receptor NMDA type subunit 2D	-1.647	2.457
6820	SULT2B1	sulfotransferase family 2B member 1	3.834	1.966
6141	RPL18	ribosomal protein L18	0.922	2.209
56848	SPHK2	sphingosine kinase 2	-1.622	2.775
1628	DBP	D-box binding PAR bZIP transcription factor	3.178	2.618
770	CA11	carbonic anhydrase 11	2.49	1.719
653677	SEC1P	secretory blood group 1, pseudogene	2.144	2.36
4924	NUCB1	nucleobindin 1	-0.847	1.339
100874085	NUCB1-AS1	NUCB1 antisense RNA 1	-0.75	1.319
581	BAX	BCL2 associated X, apoptosis regulator	-1.294	4.451
2512	FTL	ferritin light chain	-3.657	6.185
4909	NTF4	neurotrophin 4	3.402	1.672
64130	LIN7B	lin-7 homolog B, crumbs cell polarity complex component	1.715	1.514
8541	PPFIA3	PTPRF interacting protein alpha 3	3.452	3.359
54795	TRPM4	transient receptor potential cation channel subfamily M member 4	1.24	1.601
28968	SLC6A16	solute carrier family 6 member 16	-1.758	3.148
951	CD37	CD37 molecule	-3.274	12.708
8463	TEAD2	TEA domain transcription factor 2	-1.969	3.647
126133	ALDH16A1	aldehyde dehydrogenase 16 family member A1	-0.585	1.539
2217	FCGRT	Fc gamma receptor and transporter	-1.765	1.802
57333	RCN3	reticulocalbin 3	-2.205	5.749
5639	PRRG2	proline rich and Gla domain 2	1.779	1.959
11284	PNKP	polynucleotide kinase 3'-phosphatase	-0.78	2.217
259307	IL4I1	interleukin 4 induced 1	-4.097	7.903
23636	NUP62	nucleoporin 62	-1.003	4.528
22809	ATF5	activating transcription factor 5	-1.696	3.876
114132	SIGLEC11	sialic acid binding Ig like lectin 11	-3.009	2.275
400709	SIGLEC16	sialic acid binding Ig like lectin 16	-4.281	3.55
51231	VRK3	VRK serine/threonine kinase 3	-0.727	1.527
79784	MYH14	myosin heavy chain 14	4.167	4.886
5424	POLD1	DNA polymerase delta 1, catalytic subunit	-1.15	2.957
6689	SPIB	Spi-B transcription factor	-5.313	4.615
3816	KLK1	kallikrein 1	6.199	7.78
25818	KLK5	kallikrein related peptidase 5	4.744	3.401
5650	KLK7	kallikrein related peptidase 7	5.351	3.85
11202	KLK8	kallikrein related peptidase 8	4.19	2.808
284366	KLK9	kallikrein related peptidase 9	3.768	2.948
11012	KLK11	kallikrein related peptidase 11	6.9	9.667
26085	KLK13	kallikrein related peptidase 13	5.069	5.196
27180	SIGLEC9	sialic acid binding Ig like lectin 9	-4.972	8.584
27036	SIGLEC7	sialic acid binding Ig like lectin 7	-7.756	10.464
101928517	LOC101928517	uncharacterized LOC101928517	-7.805	6.589
945	CD33	CD33 molecule	-2.529	4.002
147645	VSIG10L	V-set and immunoglobulin domain containing 10 like	3.519	3.844
4818	NKG7	natural killer cell granule protein 7	-3.482	3.528
89790	SIGLEC10	sialic acid binding Ig like lectin 10	-3.952	5.258
100129083	SIGLEC10-AS1	SIGLEC10 antisense RNA 1	-4.044	4.389
89858	SIGLEC12	sialic acid binding Ig like lectin 12	-9.607	8.754
8778	SIGLEC5	sialic acid binding Ig like lectin 5	-5.689	9.632
100049587	SIGLEC14	sialic acid binding Ig like lectin 14	-5.513	6.064
147650	SPACA6	sperm acrosome associated 6	-1.4	1.788
3036	HAS1	hyaluronan synthase 1	-2.185	1.436
2357	FPR1	formyl peptide receptor 1	-8.948	25.023
2358	FPR2	formyl peptide receptor 2	-7.193	12.5
2359	FPR3	formyl peptide receptor 3	-2.89	10.913
84765	ZNF577	zinc finger protein 577	1.07	1.331
65251	ZNF649	zinc finger protein 649	0.904	1.915
284370	ZNF615	zinc finger protein 615	0.731	1.412
170958	ZNF525	zinc finger protein 525	1.18	1.392
91662	NLRP12	NLR family pyrin domain containing 12	-6.217	9.947
126014	OSCAR	osteoclast associated Ig-like receptor	-3.502	5.084
112268246	LOC112268246		-1.562	1.608
79143	MBOAT7	membrane bound O-acyltransferase domain containing 7	-1.601	1.965
11025	LILRB3	leukocyte immunoglobulin like receptor B3	-5.606	15.156
79168	LILRA6	leukocyte immunoglobulin like receptor A6	-5.029	8.08
10990	LILRB5	leukocyte immunoglobulin like receptor B5	-1.885	2.896
10288	LILRB2	leukocyte immunoglobulin like receptor B2	-5.525	10.588
353514	LILRA5	leukocyte immunoglobulin like receptor A5	-7.632	12.204
23547	LILRA4	leukocyte immunoglobulin like receptor A4	-3.439	3.787
3903	LAIR1	leukocyte associated immunoglobulin like receptor 1	-4.442	11.648
90011	KIR3DX1	killer cell immunoglobulin like receptor, three Ig domains X1 (pseudogene)	-3.428	1.438
11027	LILRA2	leukocyte immunoglobulin like receptor A2	-5.376	7.749
11024	LILRA1	leukocyte immunoglobulin like receptor A1	-5.292	11.487
10859	LILRB1	leukocyte immunoglobulin like receptor B1	-5.609	11.076
11006	LILRB4	leukocyte immunoglobulin like receptor B4	-5.204	17.26
79166	LILRP2	leukocyte immunoglobulin-like receptor pseudogene 2	-6.602	3.981
2204	FCAR	Fc alpha receptor	-8.001	10.433
107985325	GP6-AS1	GP6 antisense RNA 1	3.245	3.478
112724	RDH13	retinol dehydrogenase 13	3.229	3.438
54869	EPS8L1	EPS8 like 1	3.81	5.127
7138	TNNT1	troponin T1, slow skeletal type	3.596	3.338
22870	PPP6R1	protein phosphatase 6 regulatory subunit 1	-0.684	3.108
84446	BRSK1	BR serine/threonine kinase 1	-1.997	2.769
284417	TMEM150B	transmembrane protein 150B	-5.434	5.734
84787	KMT5C	lysine methyltransferase 5C	1.194	1.424
388564	TMEM238	transmembrane protein 238	2.904	5.712
27338	UBE2S	ubiquitin conjugating enzyme E2 S	-2.633	6.445
79763	ISOC2	isochorismatase domain containing 2	-0.78	1.419
57106	NAT14	N-acetyltransferase 14 (putative)	-1.205	1.849
11338	U2AF2	U2 small nuclear RNA auxiliary factor 2	-0.625	1.522
140612	ZFP28	ZFP28 zinc finger protein	1.189	2.269
9422	ZNF264	zinc finger protein 264	0.738	1.563
55659	ZNF416	zinc finger protein 416	0.982	4.093
201516	ZSCAN4	zinc finger and SCAN domain containing 4	2.737	1.495
2282	FKBP1AP1	FKBP prolyl isomerase 1A pseudogene 1	-1.512	1.782
10782	ZNF274	zinc finger protein 274	1.021	1.521
1	A1BG	alpha-1-B glycoprotein	-1.148	2.192
6193	RPS5	ribosomal protein S5	0.854	1.447
113218487	MIR10394	microRNA 10394	0.78	1.779
646862	RNF225	ring finger protein 225	5.396	2.599
110806301	LINC02560	long intergenic non-protein coding RNA 2560	4.857	3.607
140680	C20orf96	chromosome 20 open reading frame 96	-1.636	4.084
140809	SRXN1	sulfiredoxin 1	-2.19	2.934
107985423	LOC107985423	uncharacterized LOC107985423	-4.797	1.723
83541	FAM110A	family with sequence similarity 110 member A	1.798	3.56
51378	ANGPT4	angiopoietin 4	2.524	1.641
100528031	FKBP1A-SDCBP2	FKBP1A-SDCBP2 readthrough (NMD candidate)	1.585	3.086
27111	SDCBP2	syndecan binding protein 2	2.104	3.156
2280	FKBP1A	FKBP prolyl isomerase 1A	-1.362	5.473
284759	SIRPB2	signal regulatory protein beta 2	-4.652	9.307
105372499	LOC105372499	uncharacterized LOC105372499	-6.521	2.782
128646	SIRPD	signal regulatory protein delta	-6.749	4.102
107985409	LOC107985409	uncharacterized LOC107985409	-6.788	4.78
